User_ID,Date,City,Country,Latitude,Longitude,Sentiment,Message_Full,Message_Preview
User_60940,2025-12-02,Sydney,Australia,-33.802,151.3763,Positive,Absolutely love the new features! Great job. (MsgID: 168),Absolutely love the new features! Great job. (MsgI..
User_96520,2025-05-19,Toronto,Canada,43.6056,-79.2584,Positive,Works perfectly on my new phone. (MsgID: 972),Works perfectly on my new phone. (MsgID: 972)
User_95119,2025-02-25,Mumbai,India,19.4831,73.1858,Negative,App crashes when I try to upload photos. (MsgID: 399),App crashes when I try to upload photos. (MsgID: 3..
User_23055,2025-04-29,Sao Paulo,Brazil,-23.3123,-46.8693,Neutral,Testing the message function. (MsgID: 620),Testing the message function. (MsgID: 620)
User_21537,2025-09-06,Mumbai,India,19.0114,72.6277,Positive,Support team was super helpful today. (MsgID: 644),Support team was super helpful today. (MsgID: 644)
User_83490,2025-04-12,Tokyo,Japan,36.2166,140.0048,Negative,Subscription is too expensive for this. (MsgID: 568),Subscription is too expensive for this. (MsgID: 56..
User_79391,2025-01-12,Singapore,Singapore,1.837,103.6225,Neutral,"Just signed up, looking around. (MsgID: 353)","Just signed up, looking around. (MsgID: 353)"
User_30578,2025-06-20,Berlin,Germany,52.4399,13.4977,Negative,I hate the new interface design. (MsgID: 502),I hate the new interface design. (MsgID: 502)
User_56580,2025-06-27,New York,USA,40.4423,-74.4437,Neutral,"Update installed, no visible changes. (MsgID: 460)","Update installed, no visible changes. (MsgID: 460)"
User_46159,2025-06-04,Toronto,Canada,44.2745,-79.9592,Neutral,How do I change my profile picture? (MsgID: 613),How do I change my profile picture? (MsgID: 613)
User_60747,2025-02-01,Dubai,UAE,24.8686,55.5708,Positive,Works perfectly on my new phone. (MsgID: 363),Works perfectly on my new phone. (MsgID: 363)
User_39567,2025-01-16,Los Angeles,USA,33.9551,-118.9997,Positive,Support team was super helpful today. (MsgID: 386),Support team was super helpful today. (MsgID: 386)
User_27991,2025-06-24,Tokyo,Japan,35.2129,138.9777,Positive,Best application I've used in a while. (MsgID: 772),Best application I've used in a while. (MsgID: 772..
User_90274,2025-07-15,London,UK,51.8905,-0.0448,Positive,Support team was super helpful today. (MsgID: 794),Support team was super helpful today. (MsgID: 794)
User_64700,2025-11-17,Los Angeles,USA,34.7259,-117.8437,Neutral,"Update installed, no visible changes. (MsgID: 332)","Update installed, no visible changes. (MsgID: 332)"
User_50944,2025-10-21,Paris,France,48.5625,3.0147,Neutral,How do I change my profile picture? (MsgID: 536),How do I change my profile picture? (MsgID: 536)
User_27271,2025-06-18,Cape Town,South Africa,-34.0376,18.4635,Positive,Best application I've used in a while. (MsgID: 655),Best application I've used in a while. (MsgID: 655..
User_80956,2025-12-01,Paris,France,48.8342,2.4874,Neutral,How do I change my profile picture? (MsgID: 694),How do I change my profile picture? (MsgID: 694)
User_78656,2025-04-14,Toronto,Canada,43.7535,-79.1536,Neutral,How do I change my profile picture? (MsgID: 416),How do I change my profile picture? (MsgID: 416)
User_84035,2025-08-09,Tokyo,Japan,35.8287,139.775,Neutral,How do I change my profile picture? (MsgID: 771),How do I change my profile picture? (MsgID: 771)
User_79856,2025-06-12,Tokyo,Japan,34.7333,139.4443,Negative,App crashes when I try to upload photos. (MsgID: 670),App crashes when I try to upload photos. (MsgID: 6..
User_29073,2025-03-02,Singapore,Singapore,1.1462,103.9172,Negative,Login is broken again... (MsgID: 425),Login is broken again... (MsgID: 425)
User_63903,2025-01-16,Singapore,Singapore,1.0458,103.806,Neutral,Is the server down for maintenance? (MsgID: 523),Is the server down for maintenance? (MsgID: 523)
User_93472,2025-08-15,Berlin,Germany,52.9161,13.3181,Positive,Works perfectly on my new phone. (MsgID: 941),Works perfectly on my new phone. (MsgID: 941)
User_34632,2025-05-21,Singapore,Singapore,1.4413,104.3248,Positive,"Smooth experience, finally fixed the bugs. (MsgID: 897)","Smooth experience, finally fixed the bugs. (MsgID:.."
User_90213,2025-03-09,London,UK,51.5125,0.0641,Positive,"Smooth experience, finally fixed the bugs. (MsgID: 126)","Smooth experience, finally fixed the bugs. (MsgID:.."
User_90263,2025-05-17,Cape Town,South Africa,-33.4664,18.3849,Positive,Support team was super helpful today. (MsgID: 680),Support team was super helpful today. (MsgID: 680)
User_13418,2025-11-02,Paris,France,48.7376,2.2536,Positive,"Smooth experience, finally fixed the bugs. (MsgID: 336)","Smooth experience, finally fixed the bugs. (MsgID:.."
User_72469,2025-02-10,Mumbai,India,19.0149,73.481,Positive,Works perfectly on my new phone. (MsgID: 898),Works perfectly on my new phone. (MsgID: 898)
User_95140,2025-09-15,Tokyo,Japan,35.4825,139.2638,Negative,Subscription is too expensive for this. (MsgID: 580),Subscription is too expensive for this. (MsgID: 58..
User_72108,2025-04-05,Mumbai,India,18.5443,72.8532,Negative,I hate the new interface design. (MsgID: 603),I hate the new interface design. (MsgID: 603)
User_14224,2025-03-25,Tokyo,Japan,36.4016,139.5131,Negative,Login is broken again... (MsgID: 331),Login is broken again... (MsgID: 331)
User_39170,2025-01-08,Sao Paulo,Brazil,-23.9394,-46.2404,Positive,Sending love from Sao Paulo! ❤️ (MsgID: 522),Sending love from Sao Paulo! ❤️ (MsgID: 522)
User_36812,2025-12-10,Singapore,Singapore,1.1606,103.9636,Neutral,How do I change my profile picture? (MsgID: 875),How do I change my profile picture? (MsgID: 875)
User_90879,2025-04-01,London,UK,50.9839,0.646,Positive,Best application I've used in a while. (MsgID: 987),Best application I've used in a while. (MsgID: 987..
User_69971,2025-12-19,Sydney,Australia,-33.7105,151.3147,Neutral,Is the server down for maintenance? (MsgID: 987),Is the server down for maintenance? (MsgID: 987)
User_15482,2025-08-07,Paris,France,48.1734,3.4073,Positive,Best application I've used in a while. (MsgID: 894),Best application I've used in a while. (MsgID: 894..
User_61662,2025-07-14,Cape Town,South Africa,-33.486,17.7978,Negative,Error 505 constantly. Please fix. (MsgID: 420),Error 505 constantly. Please fix. (MsgID: 420)
User_78843,2025-10-20,Cape Town,South Africa,-33.9205,18.6485,Neutral,"Hello everyone, new user here. (MsgID: 649)","Hello everyone, new user here. (MsgID: 649)"
User_24328,2025-12-27,Toronto,Canada,43.7485,-79.7831,Positive,Absolutely love the new features! Great job. (MsgID: 633),Absolutely love the new features! Great job. (MsgI..
User_42207,2025-08-22,Sydney,Australia,-34.1391,150.5807,Negative,App crashes when I try to upload photos. (MsgID: 998),App crashes when I try to upload photos. (MsgID: 9..
User_15144,2025-10-03,Moscow,Russia,55.8,37.3668,Positive,Best application I've used in a while. (MsgID: 852),Best application I've used in a while. (MsgID: 852..
User_92660,2025-07-18,Moscow,Russia,55.6737,37.148,Neutral,"Hello everyone, new user here. (MsgID: 883)","Hello everyone, new user here. (MsgID: 883)"
User_62171,2025-04-08,New York,USA,40.3701,-74.4564,Positive,Sending love from New York! ❤️ (MsgID: 550),Sending love from New York! ❤️ (MsgID: 550)
User_65372,2025-05-27,Berlin,Germany,52.4561,13.577,Neutral,Testing the message function. (MsgID: 270),Testing the message function. (MsgID: 270)
User_77760,2025-11-10,Berlin,Germany,52.5382,13.6283,Positive,Absolutely love the new features! Great job. (MsgID: 806),Absolutely love the new features! Great job. (MsgI..
User_21854,2025-08-26,Tokyo,Japan,35.5405,138.9933,Neutral,"Update installed, no visible changes. (MsgID: 562)","Update installed, no visible changes. (MsgID: 562)"
User_86735,2025-09-14,Singapore,Singapore,1.4819,103.0983,Neutral,"Just signed up, looking around. (MsgID: 284)","Just signed up, looking around. (MsgID: 284)"
User_64206,2025-10-07,Singapore,Singapore,0.8817,103.6856,Negative,Login is broken again... (MsgID: 502),Login is broken again... (MsgID: 502)
User_69464,2025-08-19,Mumbai,India,19.0738,73.3491,Neutral,"Just signed up, looking around. (MsgID: 283)","Just signed up, looking around. (MsgID: 283)"
User_21820,2025-12-31,Cape Town,South Africa,-33.8272,17.8156,Neutral,How do I change my profile picture? (MsgID: 565),How do I change my profile picture? (MsgID: 565)
User_31495,2025-06-15,Berlin,Germany,52.6306,13.4084,Neutral,"Update installed, no visible changes. (MsgID: 764)","Update installed, no visible changes. (MsgID: 764)"
User_68903,2025-03-05,Singapore,Singapore,1.8668,103.5758,Positive,Absolutely love the new features! Great job. (MsgID: 216),Absolutely love the new features! Great job. (MsgI..
User_60343,2025-07-05,Toronto,Canada,43.0258,-79.8188,Neutral,"Just signed up, looking around. (MsgID: 636)","Just signed up, looking around. (MsgID: 636)"
User_59634,2025-09-19,Singapore,Singapore,1.3182,104.4238,Neutral,"Hello everyone, new user here. (MsgID: 263)","Hello everyone, new user here. (MsgID: 263)"
User_32398,2025-07-14,Moscow,Russia,55.019,37.9741,Negative,App crashes when I try to upload photos. (MsgID: 886),App crashes when I try to upload photos. (MsgID: 8..
User_29672,2025-10-17,Mumbai,India,18.7722,72.5892,Neutral,"Update installed, no visible changes. (MsgID: 983)","Update installed, no visible changes. (MsgID: 983)"
User_16725,2025-03-16,Tokyo,Japan,35.7419,140.5288,Neutral,How do I change my profile picture? (MsgID: 887),How do I change my profile picture? (MsgID: 887)
User_68491,2025-06-07,Sao Paulo,Brazil,-23.5217,-46.4447,Negative,Why is it so slow in Sao Paulo? (MsgID: 847),Why is it so slow in Sao Paulo? (MsgID: 847)
User_27245,2025-11-17,Berlin,Germany,52.6038,12.9683,Negative,Login is broken again... (MsgID: 220),Login is broken again... (MsgID: 220)
User_43175,2025-01-02,Paris,France,49.5092,2.601,Positive,Support team was super helpful today. (MsgID: 883),Support team was super helpful today. (MsgID: 883)
User_75358,2025-08-23,New York,USA,40.6761,-74.3611,Positive,Best application I've used in a while. (MsgID: 975),Best application I've used in a while. (MsgID: 975..
User_41179,2025-01-03,Moscow,Russia,55.6034,37.8358,Negative,Subscription is too expensive for this. (MsgID: 605),Subscription is too expensive for this. (MsgID: 60..
User_69472,2025-10-29,Paris,France,49.1604,2.2355,Negative,Error 505 constantly. Please fix. (MsgID: 587),Error 505 constantly. Please fix. (MsgID: 587)
User_88656,2025-08-15,Sao Paulo,Brazil,-24.3055,-46.8719,Neutral,"Just signed up, looking around. (MsgID: 715)","Just signed up, looking around. (MsgID: 715)"
User_91233,2025-05-06,New York,USA,40.2643,-73.6342,Neutral,"Hello everyone, new user here. (MsgID: 384)","Hello everyone, new user here. (MsgID: 384)"
User_34227,2025-10-13,Toronto,Canada,43.0216,-79.8354,Positive,"Smooth experience, finally fixed the bugs. (MsgID: 150)","Smooth experience, finally fixed the bugs. (MsgID:.."
User_14813,2025-01-29,Tokyo,Japan,34.8675,139.6098,Positive,Works perfectly on my new phone. (MsgID: 457),Works perfectly on my new phone. (MsgID: 457)
User_89073,2025-01-17,Tokyo,Japan,35.1478,138.8008,Neutral,"Update installed, no visible changes. (MsgID: 691)","Update installed, no visible changes. (MsgID: 691)"
User_24272,2025-06-19,Berlin,Germany,52.9838,13.7942,Neutral,"Just signed up, looking around. (MsgID: 150)","Just signed up, looking around. (MsgID: 150)"
User_47274,2025-04-02,Sao Paulo,Brazil,-23.4456,-46.8773,Positive,"Smooth experience, finally fixed the bugs. (MsgID: 788)","Smooth experience, finally fixed the bugs. (MsgID:.."
User_87983,2025-12-05,Cape Town,South Africa,-33.3212,18.6663,Positive,Works perfectly on my new phone. (MsgID: 816),Works perfectly on my new phone. (MsgID: 816)
User_85886,2025-10-15,Cape Town,South Africa,-33.9805,18.9061,Positive,"Smooth experience, finally fixed the bugs. (MsgID: 566)","Smooth experience, finally fixed the bugs. (MsgID:.."
User_49229,2025-01-19,Mumbai,India,19.5586,72.2668,Neutral,"Just signed up, looking around. (MsgID: 886)","Just signed up, looking around. (MsgID: 886)"
User_18869,2025-07-08,Mumbai,India,18.9231,72.6055,Positive,Best application I've used in a while. (MsgID: 939),Best application I've used in a while. (MsgID: 939..
User_48382,2025-08-07,Dubai,UAE,25.0354,54.7246,Neutral,"Hello everyone, new user here. (MsgID: 166)","Hello everyone, new user here. (MsgID: 166)"
User_45968,2025-03-10,Sydney,Australia,-34.1029,150.7132,Positive,Absolutely love the new features! Great job. (MsgID: 811),Absolutely love the new features! Great job. (MsgI..
User_37504,2025-09-27,Mumbai,India,18.824,73.1705,Positive,Best application I've used in a while. (MsgID: 637),Best application I've used in a while. (MsgID: 637..
User_24326,2025-04-18,Singapore,Singapore,0.8972,103.4627,Neutral,"Hello everyone, new user here. (MsgID: 159)","Hello everyone, new user here. (MsgID: 159)"
User_73394,2025-11-19,Cape Town,South Africa,-33.727,18.5775,Negative,Subscription is too expensive for this. (MsgID: 189),Subscription is too expensive for this. (MsgID: 18..
User_47642,2025-12-19,Singapore,Singapore,1.91,103.4017,Positive,Support team was super helpful today. (MsgID: 907),Support team was super helpful today. (MsgID: 907)
User_78864,2025-11-08,Sao Paulo,Brazil,-23.4887,-46.7679,Positive,Sending love from Sao Paulo! ❤️ (MsgID: 365),Sending love from Sao Paulo! ❤️ (MsgID: 365)
User_90516,2025-11-16,Cape Town,South Africa,-34.6134,18.0576,Neutral,Is the server down for maintenance? (MsgID: 232),Is the server down for maintenance? (MsgID: 232)
User_92818,2025-09-12,Cape Town,South Africa,-34.2299,18.8386,Negative,Subscription is too expensive for this. (MsgID: 846),Subscription is too expensive for this. (MsgID: 84..
User_40503,2025-09-10,Sydney,Australia,-34.0551,150.4941,Neutral,How do I change my profile picture? (MsgID: 724),How do I change my profile picture? (MsgID: 724)
User_25493,2025-05-29,Singapore,Singapore,1.6246,103.3583,Neutral,How do I change my profile picture? (MsgID: 101),How do I change my profile picture? (MsgID: 101)
User_25456,2025-08-27,New York,USA,40.8816,-73.3832,Positive,Works perfectly on my new phone. (MsgID: 915),Works perfectly on my new phone. (MsgID: 915)
User_64269,2025-04-17,Singapore,Singapore,0.5267,103.6929,Neutral,"Hello everyone, new user here. (MsgID: 524)","Hello everyone, new user here. (MsgID: 524)"
User_93558,2025-06-20,New York,USA,40.7809,-73.6239,Neutral,Is the server down for maintenance? (MsgID: 673),Is the server down for maintenance? (MsgID: 673)
User_46913,2025-01-06,Paris,France,48.595,2.3631,Positive,Works perfectly on my new phone. (MsgID: 306),Works perfectly on my new phone. (MsgID: 306)
User_76412,2025-02-04,Berlin,Germany,51.7336,13.3719,Positive,Sending love from Berlin! ❤️ (MsgID: 407),Sending love from Berlin! ❤️ (MsgID: 407)
User_99893,2025-06-15,Moscow,Russia,54.9413,37.6363,Positive,Absolutely love the new features! Great job. (MsgID: 216),Absolutely love the new features! Great job. (MsgI..
User_84569,2025-06-24,Mumbai,India,18.6361,72.8345,Negative,I hate the new interface design. (MsgID: 841),I hate the new interface design. (MsgID: 841)
User_53321,2025-01-15,Cape Town,South Africa,-33.7632,18.7104,Positive,"Smooth experience, finally fixed the bugs. (MsgID: 298)","Smooth experience, finally fixed the bugs. (MsgID:.."
User_72193,2025-06-23,Los Angeles,USA,34.312,-118.011,Neutral,"Update installed, no visible changes. (MsgID: 590)","Update installed, no visible changes. (MsgID: 590)"
User_73110,2025-01-19,Dubai,UAE,25.3278,54.941,Negative,Error 505 constantly. Please fix. (MsgID: 239),Error 505 constantly. Please fix. (MsgID: 239)
User_80381,2025-11-18,Tokyo,Japan,36.4198,140.0432,Neutral,Testing the message function. (MsgID: 985),Testing the message function. (MsgID: 985)
User_17342,2025-08-25,Mumbai,India,18.8657,72.8907,Neutral,Testing the message function. (MsgID: 860),Testing the message function. (MsgID: 860)
User_98892,2025-09-24,Los Angeles,USA,34.0022,-118.5657,Positive,Sending love from Los Angeles! ❤️ (MsgID: 678),Sending love from Los Angeles! ❤️ (MsgID: 678)
User_37297,2025-10-12,Mumbai,India,18.6392,72.9318,Neutral,"Hello everyone, new user here. (MsgID: 119)","Hello everyone, new user here. (MsgID: 119)"
User_56346,2025-12-17,Cape Town,South Africa,-34.1251,18.5995,Positive,Sending love from Cape Town! ❤️ (MsgID: 918),Sending love from Cape Town! ❤️ (MsgID: 918)
User_14085,2025-03-18,London,UK,50.5587,0.689,Positive,Sending love from London! ❤️ (MsgID: 960),Sending love from London! ❤️ (MsgID: 960)
User_31753,2025-07-12,Mumbai,India,19.4315,73.0222,Negative,Error 505 constantly. Please fix. (MsgID: 647),Error 505 constantly. Please fix. (MsgID: 647)
User_88012,2025-11-07,Cape Town,South Africa,-34.1916,18.5033,Positive,Best application I've used in a while. (MsgID: 291),Best application I've used in a while. (MsgID: 291..
User_51222,2025-06-07,London,UK,51.3449,-0.3745,Positive,Works perfectly on my new phone. (MsgID: 978),Works perfectly on my new phone. (MsgID: 978)
User_21376,2025-01-17,Singapore,Singapore,1.4104,104.0539,Negative,Why is it so slow in Singapore? (MsgID: 523),Why is it so slow in Singapore? (MsgID: 523)
User_49666,2025-05-02,Sydney,Australia,-34.1181,151.3447,Neutral,Is the server down for maintenance? (MsgID: 562),Is the server down for maintenance? (MsgID: 562)
User_24710,2025-09-26,Paris,France,49.1925,1.8092,Positive,Sending love from Paris! ❤️ (MsgID: 279),Sending love from Paris! ❤️ (MsgID: 279)
User_68166,2025-01-20,Mumbai,India,19.2044,72.8119,Positive,"Smooth experience, finally fixed the bugs. (MsgID: 194)","Smooth experience, finally fixed the bugs. (MsgID:.."
User_30195,2025-01-13,Moscow,Russia,56.1878,37.9944,Negative,I hate the new interface design. (MsgID: 612),I hate the new interface design. (MsgID: 612)
User_78632,2025-06-24,Paris,France,49.3888,2.8806,Positive,Best application I've used in a while. (MsgID: 850),Best application I've used in a while. (MsgID: 850..
User_22878,2025-06-17,Berlin,Germany,52.4699,13.7438,Positive,"Smooth experience, finally fixed the bugs. (MsgID: 887)","Smooth experience, finally fixed the bugs. (MsgID:.."
User_36894,2025-09-22,Los Angeles,USA,34.4849,-118.4263,Neutral,"Update installed, no visible changes. (MsgID: 235)","Update installed, no visible changes. (MsgID: 235)"
User_78464,2025-01-19,Singapore,Singapore,1.0848,103.7954,Neutral,Testing the message function. (MsgID: 496),Testing the message function. (MsgID: 496)
User_87894,2025-01-03,London,UK,51.8181,-0.1503,Neutral,Is the server down for maintenance? (MsgID: 145),Is the server down for maintenance? (MsgID: 145)
User_16047,2025-02-14,Los Angeles,USA,34.157,-119.0235,Positive,Sending love from Los Angeles! ❤️ (MsgID: 578),Sending love from Los Angeles! ❤️ (MsgID: 578)
User_50957,2025-09-24,London,UK,51.4801,-0.0358,Neutral,"Update installed, no visible changes. (MsgID: 863)","Update installed, no visible changes. (MsgID: 863)"
User_37504,2025-10-23,New York,USA,41.2607,-74.4404,Neutral,Is the server down for maintenance? (MsgID: 754),Is the server down for maintenance? (MsgID: 754)
User_46261,2025-04-13,Mumbai,India,18.6795,73.2459,Positive,"Smooth experience, finally fixed the bugs. (MsgID: 393)","Smooth experience, finally fixed the bugs. (MsgID:.."
User_25420,2025-06-13,Moscow,Russia,55.8959,37.2796,Positive,Best application I've used in a while. (MsgID: 787),Best application I've used in a while. (MsgID: 787..
User_25002,2025-03-18,Berlin,Germany,52.9205,13.5108,Negative,Login is broken again... (MsgID: 380),Login is broken again... (MsgID: 380)
User_23418,2025-11-15,New York,USA,40.0003,-74.8982,Positive,Support team was super helpful today. (MsgID: 626),Support team was super helpful today. (MsgID: 626)
User_51744,2025-10-05,Paris,France,49.2549,2.5639,Positive,Sending love from Paris! ❤️ (MsgID: 662),Sending love from Paris! ❤️ (MsgID: 662)
User_47128,2025-03-14,Berlin,Germany,52.9894,13.296,Negative,Error 505 constantly. Please fix. (MsgID: 923),Error 505 constantly. Please fix. (MsgID: 923)
User_50812,2025-05-06,Cape Town,South Africa,-33.8006,17.7926,Positive,"Smooth experience, finally fixed the bugs. (MsgID: 172)","Smooth experience, finally fixed the bugs. (MsgID:.."
User_16648,2025-06-23,Cape Town,South Africa,-33.7041,18.6962,Positive,Support team was super helpful today. (MsgID: 554),Support team was super helpful today. (MsgID: 554)
User_16613,2025-01-15,Tokyo,Japan,35.5912,140.1219,Positive,Best application I've used in a while. (MsgID: 791),Best application I've used in a while. (MsgID: 791..
User_65897,2025-07-16,London,UK,51.1561,-0.0878,Neutral,"Just signed up, looking around. (MsgID: 188)","Just signed up, looking around. (MsgID: 188)"
User_87693,2025-04-02,Sao Paulo,Brazil,-24.06,-46.4993,Positive,Works perfectly on my new phone. (MsgID: 710),Works perfectly on my new phone. (MsgID: 710)
User_90781,2025-12-20,Toronto,Canada,44.1109,-79.2284,Positive,Works perfectly on my new phone. (MsgID: 556),Works perfectly on my new phone. (MsgID: 556)
User_35971,2025-06-09,Mumbai,India,19.1143,72.6404,Negative,Why is it so slow in Mumbai? (MsgID: 937),Why is it so slow in Mumbai? (MsgID: 937)
User_71039,2025-12-10,Singapore,Singapore,0.8893,103.2865,Neutral,"Hello everyone, new user here. (MsgID: 180)","Hello everyone, new user here. (MsgID: 180)"
User_71377,2025-03-09,Cape Town,South Africa,-33.6261,18.9835,Neutral,"Just signed up, looking around. (MsgID: 932)","Just signed up, looking around. (MsgID: 932)"
User_94465,2025-08-22,London,UK,51.8446,0.3373,Positive,Sending love from London! ❤️ (MsgID: 800),Sending love from London! ❤️ (MsgID: 800)
User_39333,2025-08-27,Singapore,Singapore,1.0044,103.6826,Positive,Best application I've used in a while. (MsgID: 337),Best application I've used in a while. (MsgID: 337..
User_61390,2025-11-12,Tokyo,Japan,36.0162,139.8174,Negative,Why is it so slow in Tokyo? (MsgID: 472),Why is it so slow in Tokyo? (MsgID: 472)
User_52567,2025-12-25,Tokyo,Japan,35.2176,139.8366,Positive,Works perfectly on my new phone. (MsgID: 438),Works perfectly on my new phone. (MsgID: 438)
User_72303,2025-09-07,Sydney,Australia,-33.7395,151.7228,Neutral,"Just signed up, looking around. (MsgID: 166)","Just signed up, looking around. (MsgID: 166)"
User_32387,2025-06-29,London,UK,51.7903,0.2639,Negative,I hate the new interface design. (MsgID: 572),I hate the new interface design. (MsgID: 572)
User_26697,2025-06-28,Berlin,Germany,52.3355,13.7076,Neutral,"Hello everyone, new user here. (MsgID: 688)","Hello everyone, new user here. (MsgID: 688)"
User_24022,2025-02-22,Moscow,Russia,55.8356,37.5849,Positive,Best application I've used in a while. (MsgID: 937),Best application I've used in a while. (MsgID: 937..
User_49599,2025-10-12,Mumbai,India,18.5982,72.992,Neutral,"Update installed, no visible changes. (MsgID: 172)","Update installed, no visible changes. (MsgID: 172)"
User_64190,2025-08-25,Moscow,Russia,55.5423,37.3557,Neutral,Testing the message function. (MsgID: 704),Testing the message function. (MsgID: 704)
User_30843,2025-11-14,Paris,France,49.0249,2.121,Neutral,How do I change my profile picture? (MsgID: 661),How do I change my profile picture? (MsgID: 661)
User_37294,2025-07-16,Sydney,Australia,-34.3634,151.4795,Positive,Absolutely love the new features! Great job. (MsgID: 448),Absolutely love the new features! Great job. (MsgI..
User_67062,2025-12-22,Los Angeles,USA,34.3949,-117.5727,Neutral,"Hello everyone, new user here. (MsgID: 541)","Hello everyone, new user here. (MsgID: 541)"
User_40953,2025-06-25,Cape Town,South Africa,-34.128,17.6803,Neutral,"Hello everyone, new user here. (MsgID: 810)","Hello everyone, new user here. (MsgID: 810)"
User_85260,2025-12-06,Tokyo,Japan,35.2927,139.1093,Neutral,"Update installed, no visible changes. (MsgID: 179)","Update installed, no visible changes. (MsgID: 179)"
User_88128,2025-09-07,Los Angeles,USA,34.1779,-118.3187,Positive,Absolutely love the new features! Great job. (MsgID: 706),Absolutely love the new features! Great job. (MsgI..
User_68355,2025-06-16,Sydney,Australia,-33.5926,151.3155,Positive,Support team was super helpful today. (MsgID: 199),Support team was super helpful today. (MsgID: 199)
User_88415,2025-06-07,Tokyo,Japan,35.6565,139.8459,Negative,I hate the new interface design. (MsgID: 171),I hate the new interface design. (MsgID: 171)
User_59664,2025-12-17,London,UK,51.0326,0.2953,Positive,Support team was super helpful today. (MsgID: 889),Support team was super helpful today. (MsgID: 889)
User_18058,2025-09-11,Mumbai,India,18.8467,72.7671,Positive,Works perfectly on my new phone. (MsgID: 776),Works perfectly on my new phone. (MsgID: 776)
User_93379,2025-04-22,London,UK,51.4362,-0.4929,Neutral,How do I change my profile picture? (MsgID: 694),How do I change my profile picture? (MsgID: 694)
User_29558,2025-01-01,Dubai,UAE,24.7474,55.4875,Positive,"Smooth experience, finally fixed the bugs. (MsgID: 776)","Smooth experience, finally fixed the bugs. (MsgID:.."
User_90684,2025-09-30,Sydney,Australia,-34.0639,151.639,Neutral,Is the server down for maintenance? (MsgID: 499),Is the server down for maintenance? (MsgID: 499)
User_99327,2025-08-17,Cape Town,South Africa,-33.1358,18.5902,Neutral,How do I change my profile picture? (MsgID: 310),How do I change my profile picture? (MsgID: 310)
User_99071,2025-06-03,Mumbai,India,18.5209,73.1832,Positive,Support team was super helpful today. (MsgID: 913),Support team was super helpful today. (MsgID: 913)
User_21703,2025-08-11,Berlin,Germany,52.909,13.3608,Neutral,"Update installed, no visible changes. (MsgID: 452)","Update installed, no visible changes. (MsgID: 452)"
User_62978,2025-01-05,Cape Town,South Africa,-33.7246,18.0727,Neutral,"Hello everyone, new user here. (MsgID: 622)","Hello everyone, new user here. (MsgID: 622)"
User_58394,2025-03-07,Los Angeles,USA,33.6158,-117.926,Neutral,Is the server down for maintenance? (MsgID: 163),Is the server down for maintenance? (MsgID: 163)
User_83404,2025-01-28,Moscow,Russia,55.8425,37.496,Negative,App crashes when I try to upload photos. (MsgID: 820),App crashes when I try to upload photos. (MsgID: 8..
User_46989,2025-07-03,Los Angeles,USA,34.6616,-118.7903,Neutral,"Just signed up, looking around. (MsgID: 981)","Just signed up, looking around. (MsgID: 981)"
User_87353,2025-01-16,Los Angeles,USA,33.3238,-118.4828,Neutral,How do I change my profile picture? (MsgID: 542),How do I change my profile picture? (MsgID: 542)
User_60173,2025-11-17,Sao Paulo,Brazil,-23.4976,-46.6792,Neutral,Is the server down for maintenance? (MsgID: 828),Is the server down for maintenance? (MsgID: 828)
User_37684,2025-07-15,Sao Paulo,Brazil,-23.5907,-46.6563,Positive,Best application I've used in a while. (MsgID: 658),Best application I've used in a while. (MsgID: 658..
User_34671,2025-03-30,Toronto,Canada,43.7441,-79.0587,Neutral,Testing the message function. (MsgID: 242),Testing the message function. (MsgID: 242)
User_64687,2025-07-16,Moscow,Russia,56.1049,37.2308,Positive,Sending love from Moscow! ❤️ (MsgID: 960),Sending love from Moscow! ❤️ (MsgID: 960)
User_27600,2025-05-28,Tokyo,Japan,36.2561,139.0799,Positive,Works perfectly on my new phone. (MsgID: 228),Works perfectly on my new phone. (MsgID: 228)
User_28873,2025-02-06,New York,USA,40.4977,-73.7438,Neutral,"Update installed, no visible changes. (MsgID: 116)","Update installed, no visible changes. (MsgID: 116)"
User_27796,2025-09-07,Singapore,Singapore,2.0037,103.1766,Positive,Works perfectly on my new phone. (MsgID: 547),Works perfectly on my new phone. (MsgID: 547)
User_64507,2025-03-12,London,UK,51.8241,-0.3561,Negative,Error 505 constantly. Please fix. (MsgID: 925),Error 505 constantly. Please fix. (MsgID: 925)
User_65797,2025-08-22,Los Angeles,USA,33.7777,-118.5811,Neutral,"Update installed, no visible changes. (MsgID: 718)","Update installed, no visible changes. (MsgID: 718)"
User_65590,2025-04-03,Cape Town,South Africa,-33.3441,18.4298,Positive,Best application I've used in a while. (MsgID: 621),Best application I've used in a while. (MsgID: 621..
User_39588,2025-08-19,Moscow,Russia,55.5532,37.2776,Positive,Best application I've used in a while. (MsgID: 463),Best application I've used in a while. (MsgID: 463..
User_85751,2025-08-06,Tokyo,Japan,35.9998,139.4165,Positive,Support team was super helpful today. (MsgID: 107),Support team was super helpful today. (MsgID: 107)
User_45291,2025-05-02,Sydney,Australia,-33.9704,150.9441,Negative,Error 505 constantly. Please fix. (MsgID: 613),Error 505 constantly. Please fix. (MsgID: 613)
User_14385,2025-10-07,Sao Paulo,Brazil,-24.0213,-45.9051,Positive,Support team was super helpful today. (MsgID: 475),Support team was super helpful today. (MsgID: 475)
